id,filerId,filingId,filerName,filingDate,departmentName,positionName,offices,periodStart,periodEnd,entityName,address,city,state,zip,businessType,description,natureOfInvestment,natureOfInvestment_OtherDescription,businessPosition,dateAcquired,dateDisposed,fairMarketValueScheduleA2,fairMarketValueScheduleA2AsRange,grossIncomeReceived,grossIncomeReceivedAsRange,incomeSources,realProperty_investmentType,realProperty_businessName,realProperty_parcelAddress,realProperty_descriptionOrCityOrLocation,realProperty_dateAcquired,realProperty_dateDisposed,realProperty_fairMarketValue,realProperty_fairMarketValueAsRange,realProperty_natureOfInterest,realProperty_natureOfInterest_LeaseYearsRemaining,realProperty_natureOfInterest_OtherDescription
ae87a7579ce24b6e91c8f400f6837310,SFO-1351,170612498,"Yamasaki, Jr., George",04/02/2018 04:16:38 PM,EOBCDH_Human Services Commission,Commissioner,Commissioner - Human Services Commission,01/01/2017,12/31/2017,"Law Office of George Yamasaki, Jr.",[REDACTED],San Francisco,CA,94104-3549,Business Entity,Law Office,Sole Proprietorship,,,,,2000,"$2,000 - $10,000",10000,"$10,001 - $100,000",,,,,,,,,,,,
111754823de04e888f56f5bb469bb1b1,SFO-152888,170600060,"Cotter, Jeanine",04/02/2018 03:13:40 PM,EOBCDH_Workforce Investment Board,Member,Member - Workforce Investment Board,01/01/2017,12/31/2017,Luminalt Energy Corporation,[REDACTED],San Francisco,CA,94110,Business Entity,Solar Contractor,Other,Corporation,President,,,1000000,"Over $1,000,000",100000,"Over $100,000",,,,,,,,,,,,
4107862c2be54fcca9d00acb86b71afa,SFO-153636,170590928,"Jerdonek, Christopher",04/02/2018 02:23:49 PM,EOBCDH_Elections Commission,Member,Member - Elections Commission,01/01/2017,12/31/2017,"Shotwell Labs, Inc.",[REDACTED],San Francisco,CA,94115,Business Entity,Software startup,Other,Corporation,Co-founder,,,100000,"$100,001 - $1,000,000",10000,"$10,001 - $100,000",,,,,,,,,,,,
df4f28f08dda428583856fc73db56254-2,SFO-1906,170579107,"Fewer, Sandra",04/02/2018 01:01:22 PM,EOBCDH_Board of Supervisors,Supervisor,Supervisor - Board of Supervisors Commissioner - San Francisco Commissioner - Transportation Authority Board Director - Golden Gate Bridge Board of Directors Commissioner - First 5 Commission,01/01/2017,12/31/2017,"John and Sandra Fewer Living Trust March 8, 2005",[REDACTED],San Francisco,Ca,94121,Trust,,Unset,,,,,,Unset,10000,"$10,001 - $100,000",,Real Property,273-275 Dolores Street,[REDACTED],San Francisco,,,1000000,"Over $1,000,000",Property Ownership/Deed of Trust,,
df4f28f08dda428583856fc73db56254-3,SFO-1906,170579107,"Fewer, Sandra",04/02/2018 01:01:22 PM,EOBCDH_Board of Supervisors,Supervisor,Supervisor - Board of Supervisors Commissioner - San Francisco Commissioner - Transportation Authority Board Director - Golden Gate Bridge Board of Directors Commissioner - First 5 Commission,01/01/2017,12/31/2017,"John and Sandra Fewer Living Trust March 8, 2005",[REDACTED],San Francisco,Ca,94121,Trust,,Unset,,,,,,Unset,10000,"$10,001 - $100,000",,Real Property,767-22nd Avenue,[REDACTED],San Francisco,,,1000000,"Over $1,000,000",Property Ownership/Deed of Trust,,
df4f28f08dda428583856fc73db56254-1,SFO-1906,170579107,"Fewer, Sandra",04/02/2018 01:01:22 PM,EOBCDH_Board of Supervisors,Supervisor,Supervisor - Board of Supervisors Commissioner - San Francisco Commissioner - Transportation Authority Board Director - Golden Gate Bridge Board of Directors Commissioner - First 5 Commission,01/01/2017,12/31/2017,"John and Sandra Fewer Living Trust March 8, 2005",[REDACTED],San Francisco,Ca,94121,Trust,,Unset,,,,,,Unset,10000,"$10,001 - $100,000",,Real Property,2195-39th Avenue,[REDACTED],San Francisco,,,1000000,"Over $1,000,000",Property Ownership/Deed of Trust,,
10b0a8fc72ed495192db80a0531cc951-1,SFO-153070,170576525,"Pearlman, Jonathan",04/02/2018 12:37:02 PM,EOBCDH_Historic Preservation Commission,Commissioner,Commissioner - Historic Preservation Commission,01/01/2017,12/31/2017,"Elevation Architects, Inc.",[REDACTED],San Francisco,CA,94109,Business Entity,Architectural Firm,Other,S Corporation,Principal,,,10000,"$10,001 - $100,000",100000,"Over $100,000","Gregg Lynn and Glenn Risso|ETSEC Astronomy, LLC|Lee and Gretchen Hansen|Charles Ma|Eamonn Herlihy|William Lee and Melissa Koenigsberg|March Capital Management, LLC|Eddie McLeod and Brandon Perkins|Benjamin Cook|135 Hyde Street, LLC|El Mission Investment, LLC|300 V 5th Street, LLC|P.J. Reilly and Bill Kennedy|Jason Fain and David Shapiro|2621 Harrison Street, LLC|The Pillar Capital|Property & Mortgage Acquisition Company, USA|Tony and Grace Brettkelly|Fulton Street Ventures|BMW Properties, LLC|MJ SF Investments, LLC|1268 Lombard Street, LLC|James Nunemacher|Craig Dawson and Lila Lee",Real Property,"1159 Green Street Suite 4, San Francisco, CA 94109",[REDACTED],"1159 Green Street Suite 4, San Francisco, CA 94109",,,100000,"$100,001 - $1,000,000",Leasehold,monthly,
d921fffe8951497cadd27ed6ca361b1e,SFO-1003,170551159,"Lerner, Arnold",04/02/2018 09:31:00 AM,EOBCDH_Access Appeals Commission,Commissioner,Commissioner - Access Appeals Commission,01/01/2017,12/31/2017,Lerner+ Associates Architects,[REDACTED],San Francisco,CA,94103,Business Entity,Architecture,Sole Proprietorship,,"Principal Architect, Owner",,,100000,"$100,001 - $1,000,000",10000,"$10,001 - $100,000",,,,,,,,,,,,
df7573ca4a924a8b902da60b82b08f57-2,SFO-1639,170550041,"Kahn, Scott",04/02/2018 09:21:53 AM,EOBCDH_Human Services Commission,Commissioner,Commissioner - Human Services Commission,01/01/2017,12/31/2017,"Kahn Enterprises, LLC",[REDACTED],San Francisco,CA,94109,Business Entity,Real estate investment,Other,owns 50% interest in LLC,General Partner,,,1000000,"Over $1,000,000",100000,"Over $100,000",SF Giants - tenant at 424 Townsend Street|The Produce Comapny - tenant at 40&60 Airport Blvd,Real Property,"40&60 Airport Blvd, South San Francisco",[REDACTED],commercial rental property,,,1000000,"Over $1,000,000",Property Ownership/Deed of Trust,,
c2b062402247417e954eb65abc2d47ef-2,SFO-1639,170550041,"Kahn, Scott",04/02/2018 09:21:53 AM,EOBCDH_Human Services Commission,Commissioner,Commissioner - Human Services Commission,01/01/2017,12/31/2017,"Zel R. Kahn & Sons, Inc.",[REDACTED],San Francisco,CA,94109,Business Entity,Real estate investment,Other,owns 27% of company stocks,VP and Secretary,,,1000000,"Over $1,000,000",100000,"Over $100,000",The Gap Inc. - tenant at 355 Brannan Street,Investment,"Golem Trading, LLC",[REDACTED],real estate deeds of trust investment,,,1000000,"Over $1,000,000",Partnership,,
d2c883063ac2492f88f814d4766b7aeb,SFO-1639,170550041,"Kahn, Scott",04/02/2018 09:21:53 AM,EOBCDH_Human Services Commission,Commissioner,Commissioner - Human Services Commission,01/01/2017,12/31/2017,"Kahn Associates, Inc.",[REDACTED],San Francisco,CA,94118,Business Entity,Real Estate,Other,owns 80% of company stocks,president,,,100000,"$100,001 - $1,000,000",500,"$500 - $1,000",,,,,,,,,,,,
df7573ca4a924a8b902da60b82b08f57-1,SFO-1639,170550041,"Kahn, Scott",04/02/2018 09:21:53 AM,EOBCDH_Human Services Commission,Commissioner,Commissioner - Human Services Commission,01/01/2017,12/31/2017,"Kahn Enterprises, LLC",[REDACTED],San Francisco,CA,94109,Business Entity,Real estate investment,Other,owns 50% interest in LLC,General Partner,,,1000000,"Over $1,000,000",100000,"Over $100,000",SF Giants - tenant at 424 Townsend Street|The Produce Comapny - tenant at 40&60 Airport Blvd,Real Property,"424 Townsend Street, San Francisco",[REDACTED],commercial rental property,,,1000000,"Over $1,000,000",Property Ownership/Deed of Trust,,
c2b062402247417e954eb65abc2d47ef-1,SFO-1639,170550041,"Kahn, Scott",04/02/2018 09:21:53 AM,EOBCDH_Human Services Commission,Commissioner,Commissioner - Human Services Commission,01/01/2017,12/31/2017,"Zel R. Kahn & Sons, Inc.",[REDACTED],San Francisco,CA,94109,Business Entity,Real estate investment,Other,owns 27% of company stocks,VP and Secretary,,,1000000,"Over $1,000,000",100000,"Over $100,000",The Gap Inc. - tenant at 355 Brannan Street,Real Property,"355 Brannan Street, San Francisco",[REDACTED],commercial rental property,,,1000000,"Over $1,000,000",Property Ownership/Deed of Trust,,
1ad695eceece4663bb15316489930d0a-1,SFO-1639,170550041,"Kahn, Scott",04/02/2018 09:21:53 AM,EOBCDH_Human Services Commission,Commissioner,Commissioner - Human Services Commission,01/01/2017,12/31/2017,1818 Trousdale Properties,[REDACTED],San Francisco,CA,94104,Business Entity,Real estate investment,Other,owns 17% interest,partner,,,1000000,"Over $1,000,000",100000,"Over $100,000",Sunrise Corporation - tenant at 1818 Trousdale Drive,Real Property,"1818 Trousdale Drive, Burlingame",[REDACTED],commercial rental property,,,1000000,"Over $1,000,000",Property Ownership/Deed of Trust,,
3c65b4b920784ee7aec9b10d39531085-1,SFO-151809,170537844,"Bridges, Leona",04/01/2018 10:57:51 PM,EOBCDH_Retirement Board,Member,Member - Bond Oversight Committee Member - Investment Advisory Committee Member - Retirement Board,01/01/2017,12/31/2017,Leona M. Bridges Revocable Living Trust,[REDACTED],San Francisco,CA,94115,Trust,,Unset,,,,,,Unset,100000,"Over $100,000","Progress Investment Management Co., LLC",Real Property,Parcel #03-0311-092,[REDACTED],"San Francisco, CA",,,1000000,"Over $1,000,000",Property Ownership/Deed of Trust,,
405b1b5d86074fa6ab5e01a25816255a,SFO-152937,170537529,"Lindsay, Andrew",04/01/2018 10:36:30 PM,EOBCDH_Workforce Investment Board,Member,Member - Workforce Investment Board,01/01/2017,12/31/2017,Crescamus LLC,[REDACTED],San Francisco,Ca,94107,Business Entity,Consulting Business,Other,LLC,,,,1000,"$0 - $1,999",250,$0 - $499,,,,,,,,,,,,
f8bc4e775b864260bb33b476457b2d2c,SFO-154164,170535228,"Zouzounis, Miriam",04/01/2018 08:17:38 PM,EOBCDH_Small Business Commission,Commissioner,Commissioner - Small Business Commission,01/01/2017,12/31/2017,Transamerica Retirement Solutions Corporation,[REDACTED],Cedar Rapids,IA,52499,Business Entity,403(b) Retirement Plan,Other,Retirement Plan,,,,2000,"$2,000 - $10,000",1000,"$1,001 - $10,000",,,,,,,,,,,,
004668b467704961b9172ecd9329cd76-1,SFO-154541,170532238,"Temprano, Tom",04/01/2018 12:48:29 PM,EOBCDH_Community College District,Member of the Board of Trustees,Member of the Board of Trustees - Community College District,01/05/2017,12/31/2017,"Triple Digits, Inc.",[REDACTED],San Francisco,CA,94110,Business Entity,Bar,Other,Corporation,Co-owner/principal,,,100000,"$100,001 - $1,000,000",10000,"$10,001 - $100,000",,Real Property,"3152 Mission Street. San Francisco, CA 94110",[REDACTED],San Francisco,,,10000,"$10,001 - $100,000",Leasehold,6,
eecad78ee92a40e2a1ad752d2fbd0340,SFO-153644,170531403,"Jung, Charles",04/01/2018 10:08:59 AM,EOBCDH_Elections Commission,Member,Member - Elections Commission,01/01/2017,12/31/2017,The Bay City Capital Fund II Co-Investment Fund L.P.,[REDACTED],San Francisco,CA,94111,Business Entity,Investment,Partnership,,None,,,1000,"$0 - $1,999",500,"$500 - $1,000",,,,,,,,,,,,
c274ae2958e74e6397ac127bbce1c8d2,SFO-153644,170531403,"Jung, Charles",04/01/2018 10:08:59 AM,EOBCDH_Elections Commission,Member,Member - Elections Commission,01/01/2017,12/31/2017,The Bay City Capital Fund III Co-Investment Fund L.P.,[REDACTED],San Francisco,CA,94111,Business Entity,Investment,Partnership,,None,,,2000,"$2,000 - $10,000",500,"$500 - $1,000",,,,,,,,,,,,
1bad68a6252a48579080a6bb3b53634b-2,SFO-154169,170530973,"Pelham, LeeAnn",04/01/2018 08:23:42 AM,EOBCDH_Ethics Commission,Executive Director,Executive Director - Ethics Commission,01/01/2017,12/31/2017,LeeAnn M Pelham Living Trust,[REDACTED],San Francisco,CA,94102,Trust,,Unset,,,,,,Unset,250,$0 - $499,,Investment,General Electric Company,[REDACTED],Manufacturing and technology company,,,2000,"$2,000 - $10,000",Stock,,
1bad68a6252a48579080a6bb3b53634b-1,SFO-154169,170530973,"Pelham, LeeAnn",04/01/2018 08:23:42 AM,EOBCDH_Ethics Commission,Executive Director,Executive Director - Ethics Commission,01/01/2017,12/31/2017,LeeAnn M Pelham Living Trust,[REDACTED],San Francisco,CA,94102,Trust,,Unset,,,,,,Unset,250,$0 - $499,,Investment,PAX Ellevate Global Women's Index Fund,[REDACTED],Diversified Mutual Fund advancing women leaders,,,2000,"$2,000 - $10,000",Stock,,
e579d505437e4bb8a16d882790698512,SFO-153520,170530336,"Sugarman, Bradley",03/31/2018 11:05:34 PM,EOBCDH_Board of Examiners,Member,Member - Board of Examiners,01/01/2017,12/31/2017,Sugar Works,[REDACTED],San Francisco,Ca,94123,Business Entity,Architectural Design Consulting,Sole Proprietorship,,Ownership with Spouse,,,1000,"$0 - $1,999",250,$0 - $499,,,,,,,,,,,,
4c1b3921aa724c669a98b549d4453a37,SFO-151523,170529567,"Perez, Alfonso",03/31/2018 07:39:24 PM,EOBCDH_Entertainment Commission,Commissioner,Commissioner - Entertainment Commission,01/01/2017,12/31/2017,George P Johnson,[REDACTED],San Carlos,CA,94070,Business Entity,Event Management Company,Other,Employee-Owner,"My husband, Ken Marquis is an employee-owner",,,1000000,"Over $1,000,000",10000,"$10,001 - $100,000",,,,,,,,,,,,
c4b602196ebd462dbd6b99ef2fb9587e,SFO-151523,170529567,"Perez, Alfonso",03/31/2018 07:39:24 PM,EOBCDH_Entertainment Commission,Commissioner,Commissioner - Entertainment Commission,01/01/2017,12/31/2017,Creative i Studio,[REDACTED],San Franciso,CA,94112,Business Entity,Freelance Graphic Design Studio,Sole Proprietorship,,Creative Director,,,10000,"$10,001 - $100,000",10000,"$10,001 - $100,000",,,,,,,,,,,,
68315f526b33455db8a8c02c4385c47f,SFO-1654,170527699,"Bradley-Tyson, Denise",03/31/2018 03:23:53 PM,EOBCDH_Film Commission,Commissioner,President of Commission - Film Commission Commissioner - Film Commission,01/01/2017,12/31/2017,Clear Channel Airports,[REDACTED],Allentown,PA,18104,Business Entity,Airport Advertising,Other,Corporation,Consultant,,,1000000,"Over $1,000,000",10000,"$10,001 - $100,000",Clear Channel Airports,,,,,,,,,,,
63a92721ac0f417db17ba18d55399336,SFO-1654,170527699,"Bradley-Tyson, Denise",03/31/2018 03:23:53 PM,EOBCDH_Film Commission,Commissioner,President of Commission - Film Commission Commissioner - Film Commission,01/01/2017,12/31/2017,Denise Bradley-Tyson dba Denise Bradley Consulting,[REDACTED],San Francisco,CA,94119-1046,Business Entity,"Marketing, advertising and community outreach advisory services",Sole Proprietorship,,Principal,,,10000,"$10,001 - $100,000",10000,"$10,001 - $100,000",Clear Channel Airports,,,,,,,,,,,
dd5a65d3add94971b96d24699a645361,SFO-1273,170525119,"Makras, Victor",03/31/2018 08:41:13 AM,EOBCDH_Retirement Board,Member,Member - Retirement Board,01/01/2017,12/31/2017,victor G. Makras Inc.,[REDACTED],san francisco,CA,94114,Business Entity,real estate,Other,stock,president,,,1000000,"Over $1,000,000",100000,"Over $100,000",,,,,,,,,,,,
a99d817a46d04f7791b869bbb4946d0e,SFO-153478,170520140,"Hung, Richard",03/30/2018 05:29:18 PM,EOBCDH_Residential Rent Stabilization and Arbitration Board,Member,Member - Residential Rent Stabilization and Arbitration Board,01/01/2017,12/31/2017,Foster City Pediatric Medical Group,[REDACTED],Foster City,CA,94404,Business Entity,Medical corporation,Partnership,,None (wife is partner),,,10000,"$10,001 - $100,000",100000,"Over $100,000",,,,,,,,,,,,
bbf404fdfb854095a97955b88f658bea,SFO-151699,170518275,"Paskin-Jordan, Wendy",03/30/2018 04:50:21 PM,EOBCDH_Retirement Board,Member,Commissioner - Retirement Board Member - Retirement Board,01/01/2017,12/31/2017,"Paskin Capital Advisors, LLC (PCA)",[REDACTED],San Francisco,CA,94111,Business Entity,Registered Investment Advisor,Other,LLC,Chief Executive Officer/Owner,04/26/1999,,1000000,"Over $1,000,000",100000,"Over $100,000",Divided among PCA clients,,,,,,,,,,,
104721aa560f410d87769311df8d9d62-1,SFO-151558,170515895,"Roumeliotes, Stephanie",03/30/2018 04:26:00 PM,EOBCDH_Golden Gate Park Concourse Authority,Board Member (Director),Board Member (Director) - Golden Gate Park Concourse Authority,01/01/2017,12/31/2017,"SGR Consulting, LLC",[REDACTED],San Francisco,CA,94104,Business Entity,Fundraising Consulting Business,Other,LLC,Owner,,,100000,"$100,001 - $1,000,000",100000,"Over $100,000","Jeff Sheehy for Supervisor 2018|Alex Padilla for Secretary of State|The Fairness Project|Gill Foundation|Feinstein for Senate 2018|Duty Free Americas Airports, Inc.|de Blasio 2017|Frontier Fairness PAC|Shared Schoolyard Project|Eleni Kounalakis for Lieutenant Governor|Women's Foundation of California|Democratic Senatorial Campaign Committee|Newsom for Governor 2018|United Nations Foundation",Real Property,"465 California Street, Suite 425 ",[REDACTED],"San Francisco, CA 94104",,,100000,"$100,001 - $1,000,000",Leasehold,2,
7a89b72d34744cdf8260941bc3b1a33d,SFO-151558,170515895,"Roumeliotes, Stephanie",03/30/2018 04:26:00 PM,EOBCDH_Golden Gate Park Concourse Authority,Board Member (Director),Board Member (Director) - Golden Gate Park Concourse Authority,01/01/2017,12/31/2017,"Amari Cellars, LLC",[REDACTED],Los Gatos,CA,95032,Business Entity,Winery,Other,LLC,Spouse is owner,,,10000,"$10,001 - $100,000",10000,"$10,001 - $100,000",,,,,,,,,,,,
c41917cd3f4f4bb290e888cbc15bb5d9,SFO-151558,170515895,"Roumeliotes, Stephanie",03/30/2018 04:26:00 PM,EOBCDH_Golden Gate Park Concourse Authority,Board Member (Director),Board Member (Director) - Golden Gate Park Concourse Authority,01/01/2017,12/31/2017,"Kos Ventures, LLC",[REDACTED],San Francisco,CA,94123,Business Entity,Consulting Business,Other,LLC,Spouse is owner,,,100000,"$100,001 - $1,000,000",100000,"Over $100,000",,,,,,,,,,,,
a3520f1c773a490882953a62a6419284,SFO-1857,170510316,"Goldstein, Cynthia",03/30/2018 03:25:42 PM,EOBCDH_Board of Appeals,Executive Director,Executive Director - Board of Appeals,01/01/2018,03/24/2018,Cynthia G. Goldstein & Gloria J. Shaffer Family Trust,[REDACTED],San Francisco,CA,94103,Trust,,Unset,,,,,,Unset,10000,"$10,001 - $100,000",See Sechedule A-1 for stocks in Trust,,,,,,,,,,,
a609d4f96b0a48ec8f2902de9be91851,SFO-154174,170498404,"Konstin, John",03/30/2018 01:39:39 PM,EOBCDH_Building Inspection Commission,Commissioner,Commissioner - Building Inspection Commission,01/01/2017,12/31/2017,Johns Grill,[REDACTED],San Francisco,CA,94102,Business Entity,Restaurant,Sole Proprietorship,,Owner/President,,,1000000,"Over $1,000,000",100000,"Over $100,000",Food and Beverage Sales,,,,,,,,,,,
a9fb9d8cb394417f869477ad5f4d9f7a,SFO-151770,170491688,"Stern, Peter",03/30/2018 12:00:50 PM,EOBCDH_Airport Commission,Commissioner,Commissioner - Airport Commission,01/01/2017,12/31/2017,LAP Communications LLC,[REDACTED],San Francisco,CA,941181409,Business Entity,Consulting services for marketing,Partnership,,Bislr,,,10000,"$10,001 - $100,000",10000,"$10,001 - $100,000",,,,,,,,,,,,
165c262d53514e1c852c2be13a7b4275,SFO-152790,170487943,"Ortiz-Cartagena, William",03/30/2018 11:20:00 AM,EOBCDH_Small Business Commission,Commissioner,Commissioner - Small Business Commission,01/01/2017,12/31/2017,Cartagena Consulting,[REDACTED],SF,CA,94134,Business Entity,Consulting,Sole Proprietorship,,Owner,,,10000,"$10,001 - $100,000",10000,"$10,001 - $100,000",,,,,,,,,,,,
440e7dc2cd0448669abd430fc662ec48,SFO-1786,170487488,"Crow, Dave",03/30/2018 11:12:54 AM,EOBCDH_Residential Rent Stabilization and Arbitration Board,Member,Commissioner - Residential Rent Stabilization and Arbitration Board Commissioner - Residential Rent Stabilization and Arbitration Board Commissioner - Residential Rent Stabilization and Arbitration Board Commissioner - Residential Rent Stabilization and Arbitration Board,01/01/2017,12/31/2017,Crow & Rose,[REDACTED],San Francisco,CA,94105,Business Entity,Law Office,Sole Proprietorship,,Owner,,,10000,"$10,001 - $100,000",100000,"Over $100,000",,,,,,,,,,,,
1cc0ee80d1494e4492caaa26cd132ede,SFO-1786,170487488,"Crow, Dave",03/30/2018 11:12:54 AM,EOBCDH_Residential Rent Stabilization and Arbitration Board,Member,Commissioner - Residential Rent Stabilization and Arbitration Board Commissioner - Residential Rent Stabilization and Arbitration Board Commissioner - Residential Rent Stabilization and Arbitration Board Commissioner - Residential Rent Stabilization and Arbitration Board,01/01/2017,12/31/2017,Crow & Rose,[REDACTED],San Francisco,CA,94105,Business Entity,Law Office,Sole Proprietorship,,Crow & Rose,,,10000,"$10,001 - $100,000",100000,"Over $100,000",,,,,,,,,,,,
00e919b582ba45c5a2118d6085d52832-1,SFO-152809,170459337,"Christian, Susan",03/29/2018 04:19:28 PM,EOBCDH_Human Rights Commission,Commissioner,Commissioner - Human Rights Commission Assistant District Attorney - District Attorneys Office,01/01/2017,12/31/2017,Susan Christian and Susan Salisbury Trust,[REDACTED],San Francisco,CA,94111,Trust,,Unset,,,,,,Unset,250,$0 - $499,,Real Property,"APN LOT 013, BLOCK 2608",[REDACTED],SAN FRANCISCO,,,1000000,"Over $1,000,000",Property Ownership/Deed of Trust,,
